/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_28_767.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_28_767.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_28_767.jpg, 0, 0, 0, 8.196665E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_28_870.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_28_870.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_28_870.jpg, 0, 0, 0, 7.788215E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_28_971.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_28_971.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_28_971.jpg, 0, 0, 0, 8.094448E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_075.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_075.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_075.jpg, 0, 0, 0, 7.907553E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_177.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_177.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_177.jpg, 0, 0, 0, 7.821304E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_280.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_280.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_280.jpg, 0, 0, 0, 7.828988E-05
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_385.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_385.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_385.jpg, 0, 0.09421813, 0, 0.01528289
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_485.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_485.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_485.jpg, 0, 0.3972119, 0, 0.3441543
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_594.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_594.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_594.jpg, 0, 0.724401, 0, 1.052369
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_702.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_702.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_702.jpg, -0.1276678, 1, 0, 2.343198
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_805.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_805.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_805.jpg, -0.4381649, 1, 0, 3.505994
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_29_907.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_29_907.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_29_907.jpg, -0.2458409, 1, 0, 4.672958
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_012.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_012.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_012.jpg, 0, 1, 0, 5.829218
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_113.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_113.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_113.jpg, 0, 1, 0, 6.976544
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_218.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_218.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_218.jpg, -0.2945759, 1, 0, 8.091498
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_325.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_325.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_325.jpg, -0.279891, 1, 0, 9.392242
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_427.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_427.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_427.jpg, 0, 1, 0, 10.50008
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_530.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_530.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_530.jpg, 0, 1, 0, 11.69661
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_634.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_634.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_634.jpg, -0.1505009, 1, 0, 12.66711
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_736.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_736.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_736.jpg, -0.4721128, 1, 0, 13.69903
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_838.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_838.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_838.jpg, -0.3513597, 1, 0, 14.55531
/Users/sauravshenoy/Desktop/drive_data/IMG/center_2020_04_16_19_05_30_941.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/left_2020_04_16_19_05_30_941.jpg, /Users/sauravshenoy/Desktop/drive_data/IMG/right_2020_04_16_19_05_30_941.jpg, -0.04978466, 1, 0, 15.8375
